icao24,callsign,timestamp,latitude,longitude,altitude,on_ground,ground_speed,vertical_speed,ground_accel,heading,turn_rate,flight_duration,max_altitude,altitude_range
4d250b,WMT4429,2025-12-16 19:50:37,45.3229027027027,22.069595945945945,11454.22972972973,False,207.74777546917107,4.121621621621671,0.0026110233816609707,233.25099555638963,0.0005413081768836037,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:50:47,45.31174054054054,22.04833918918919,11495.445945945947,False,207.77388247050257,4.121621621621671,0.002610700133149635,233.25640622577714,0.0005410669387515554,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:50:57,45.300578378378376,22.027082432432433,11536.662162162162,False,207.79998623668934,4.121621621621489,0.0026103766186764688,233.26181448378017,0.0005408258003029686,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:51:07,45.28941621621622,22.005825675675673,11577.878378378378,False,207.8260867649662,4.121621621621671,0.0026100528276856495,233.2672203314233,0.0005405847643118022,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:51:17,45.2785354368932,21.98475194174757,11582.0,False,204.83994795778304,0.41216216216216706,-0.2986138807183153,233.7350707331384,0.046785040171511125,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:51:27,45.267685922330095,21.96369854368932,11582.0,False,204.5314565736999,0.0,-0.030849138408314047,233.79253158176903,0.005746084863062606,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:51:37,45.25683640776699,21.942645145631065,11582.0,False,204.55674596275313,0.0,0.002528938905322775,233.79775026281345,0.0005218681044425466,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:51:47,45.245986893203884,21.921591747572815,11582.0,False,204.5820322495102,0.0,0.002528628675707978,233.80296666573537,0.0005216402921917052,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:51:57,45.23513737864078,21.900538349514562,11582.0,False,204.60731543130925,0.0,0.0025283181799039766,233.80818079153303,0.0005214125797664337,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:52:07,45.22428786407767,21.87948495145631,11582.0,False,204.63259550570052,0.0,0.0025280074391275777,233.81339264105094,0.0005211849517905876,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:52:17,45.21343834951456,21.858431553398056,11582.0,False,204.65787247041126,0.0,0.0025276964710741366,233.8186022153264,0.0005209574275454543,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:52:27,45.202588834951456,21.837378155339806,11582.0,False,204.6831463223902,0.0,0.00252738519789375,233.8238095152236,0.0005207299897193706,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:52:37,45.19173932038835,21.816324757281553,11582.0,False,204.7084170597887,0.0,0.0025270737398500388,233.8290145417063,0.0005205026482713038,5640.0,11582.0,11582.0
4d250b,WMT4429,2025-12-16 19:52:47,45.18088980582524,21.7952713592233,11582.0,False,204.73368467987436,0.0,0.0025267620085656973,233.83421729571393,0.0005202754007626708,5640.0,11582.0,11582.0
