icao24,callsign,timestamp,latitude,longitude,altitude,on_ground,ground_speed,vertical_speed,ground_accel,heading,turn_rate,flight_duration,max_altitude,altitude_range,anomaly_rule,anomaly_reason,anomaly_ml,anomaly_score,shape_anomaly,cluster,anomaly_combined
a214bd,N233ME,2025-12-16 18:43:22,34.285686363636366,-118.73925,914.0,False,53.90792387060698,0.0,-0.1423391185008164,97.88274296358792,-0.908845605322358,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:43:32,34.28555,-118.73375,914.0,False,50.66352528058479,0.0,-0.3244398590022193,91.71723820974546,-0.616550475384247,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:43:42,34.28541363636364,-118.72825,914.0,False,50.66360703899932,0.0,8.175841453095245e-06,91.71723542787596,-2.781869511636614e-07,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:43:52,34.285325,-118.7226,914.0,False,52.03149935013031,0.0,0.1367892311130994,91.08615234246544,-0.0631083085410523,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:44:02,34.285377777777775,-118.71689444444443,914.0,False,52.53700813413376,0.0,0.0505508784003446,89.35696160814518,-0.1729190734320241,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:44:12,34.285488888888885,-118.71117222222222,914.0,False,52.701567260312494,0.0,0.0164559126178737,88.65212983090765,-0.0704831777237529,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:44:22,34.28573823529412,-118.70530588235296,914.0,False,54.08476790936093,0.0,0.138320064904844,87.05345306205493,-0.1598676768852726,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:44:32,34.28600294117647,-118.69942352941176,914.0,False,54.24080687519478,0.0,0.0156038965833843,86.88087867305313,-0.0172574389001795,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:44:42,34.28626764705882,-118.6935411764706,914.0,False,54.24063731054176,0.0,-1.695646530137651e-05,86.88086886150688,-9.811546249238745e-07,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:44:52,34.28668125,-118.6876625,914.0,False,54.32113137995481,0.0,0.0080494069413042,85.1311505442913,-0.1749718317215581,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
a214bd,N233ME,2025-12-16 18:45:02,34.28724375,-118.6817875,914.0,False,54.451556575052464,0.0,0.0130425195097657,83.38828527762928,-0.1742865266662022,6060.0,1219.0,1219.0,False,,True,-0.5674222763187755,True,-1,True
